user_id,username,country,vip_status,registration_date,total_deposited,total_withdrawn,lifetime_bets,lifetime_staked,lifetime_won,lifetime_GGR
1357,User1357,SE,VIP,2023-02-04,7413.48,2690.84,19,4678.92,4005.83,673.09
1358,User1358,DK,Silver,2023-11-30,7648.28,6808.57,7,1336.06,2119.3,-783.24
1359,User1359,NL,Silver,2023-08-10,109.95,77.42,40,7636.83,6320.64,1316.19
1360,User1360,SE,Regular,2022-10-20,8520.75,7891.76,24,5587.39,3861.12,1726.27
1361,User1361,ES,Silver,2023-08-14,2783.76,2497.2,13,3344.45,7048.94,-3704.49
1362,User1362,SE,Gold,2023-08-12,7808.41,7379.78,2,151.5,472.02,-320.52
1363,User1363,SE,Silver,2023-01-21,4378.32,2786.47,6,1162.2,556.1,606.1
1364,User1364,ES,Regular,2024-02-08,5052.17,1935.28,45,10093.92,14784.41,-4690.49
1365,User1365,UK,Regular,2022-09-26,366.43,297.7,42,9283.54,12382.65,-3099.11
1366,User1366,DK,Silver,2023-01-16,6481.78,5336.53,13,3050.74,1970.54,1080.2
1367,User1367,DE,Regular,2022-08-21,381.64,269.74,8,2480.77,2577.77,-97.0
1368,User1368,SE,Gold,2023-09-13,1152.67,425.19,19,4889.93,8022.14,-3132.21
1369,User1369,PL,Silver,2023-05-20,871.73,686.27,21,5556.11,9677.67,-4121.56
1370,User1370,PL,VIP,2022-11-09,677.0,584.08,2,511.69,0.0,511.69
1371,User1371,NL,Gold,2023-03-16,1990.88,1685.74,13,3261.31,3656.1,-394.79
1372,User1372,FR,Gold,2024-01-17,9491.81,2987.51,26,6207.25,10515.55,-4308.3
1373,User1373,PL,VIP,2023-08-17,7072.37,3565.47,48,11979.01,15292.16,-3313.15
1374,User1374,UK,Gold,2022-12-24,6214.33,2007.86,4,955.14,28.56,926.58
1375,User1375,UK,Regular,2023-09-17,1148.77,976.78,19,5034.77,7133.99,-2099.22
1376,User1376,FR,Gold,2023-04-04,6146.08,4737.86,32,8062.11,9643.9,-1581.79
1377,User1377,DE,Regular,2022-10-29,9470.25,4998.3,3,823.26,2152.68,-1329.42
1378,User1378,DE,Regular,2023-06-04,5060.33,2415.29,27,6110.24,10578.35,-4468.11
1379,User1379,NO,Gold,2023-04-10,9074.59,7121.62,8,2122.66,1164.36,958.3
1380,User1380,PL,Regular,2023-03-21,602.7,298.82,42,9536.47,9687.75,-151.28
1381,User1381,DK,Gold,2023-09-20,972.14,305.14,16,3847.26,6042.21,-2194.95
1382,User1382,UK,Regular,2023-03-22,69.3,21.22,33,6984.39,6316.33,668.06
1383,User1383,FR,Regular,2023-12-30,6783.3,3652.43,28,8206.48,8034.81,171.67
1384,User1384,SE,Gold,2023-04-03,3620.19,2176.21,16,5113.3,4645.19,468.11
1385,User1385,PL,VIP,2022-10-11,9175.28,6115.5,7,1529.2,1843.06,-313.86
1386,User1386,ES,Silver,2022-12-03,7220.89,3647.57,46,12373.56,15337.45,-2963.89
1387,User1387,ES,Regular,2023-11-08,7015.67,3486.66,12,2908.97,3912.93,-1003.96
1388,User1388,IT,VIP,2023-02-11,8638.9,3191.3,14,3406.92,4632.22,-1225.3
1389,User1389,FR,Regular,2022-09-21,8666.56,6199.06,20,5064.37,6454.5,-1390.13
1390,User1390,PL,VIP,2023-01-23,1102.23,786.45,15,3241.4,4727.76,-1486.36
1391,User1391,ES,Gold,2023-03-25,4563.27,1466.85,8,1070.99,667.7,403.29
1392,User1392,DE,Regular,2022-12-31,453.83,254.83,32,7632.08,5651.47,1980.61
1393,User1393,DK,VIP,2023-01-04,7255.97,4423.51,25,5648.45,8900.68,-3252.23
1394,User1394,UK,Silver,2023-04-29,7883.56,4911.65,3,612.43,1051.23,-438.8
1395,User1395,NO,VIP,2022-10-30,6204.95,4847.0,7,1944.12,2258.83,-314.71
1396,User1396,IT,Silver,2023-12-24,8410.81,3191.96,24,5465.86,6402.38,-936.52
1397,User1397,IT,Gold,2023-03-03,9747.91,8606.88,2,283.6,469.79,-186.19
1398,User1398,DE,VIP,2023-12-17,9047.67,4813.07,34,7851.03,15814.89,-7963.86
1399,User1399,FR,VIP,2024-01-25,1036.2,741.22,5,1529.9,3537.85,-2007.95
1400,User1400,SE,Silver,2023-05-14,7188.21,3040.71,33,8589.61,7762.92,826.69
1401,User1401,PL,Regular,2022-12-14,495.46,384.61,3,693.86,1580.2,-886.34
1402,User1402,UK,Regular,2023-06-28,5781.16,4140.83,34,9256.29,9900.3,-644.01
1403,User1403,DK,Silver,2022-12-04,3490.04,2231.01,11,2484.99,3362.25,-877.26
1404,User1404,SE,Gold,2023-06-18,4613.47,3529.3,5,1531.73,1173.02,358.71
1405,User1405,NO,VIP,2024-01-10,2583.48,1492.91,32,8586.41,9542.32,-955.91
1406,User1406,SE,Silver,2023-05-30,5402.85,2675.02,25,5492.15,5877.0,-384.85
1407,User1407,FR,Silver,2024-01-12,308.76,265.71,6,2169.66,1970.85,198.81
1408,User1408,ES,Gold,2023-02-28,1985.83,1054.14,47,11698.01,12617.07,-919.06
1409,User1409,UK,Gold,2024-01-02,8608.71,5761.26,20,5055.21,3331.37,1723.84
1410,User1410,PL,Regular,2023-01-02,5934.85,3119.23,48,9708.4,13086.79,-3378.39
1411,User1411,UK,Gold,2023-11-11,3648.08,1418.54,21,5674.18,10539.45,-4865.27
1412,User1412,PL,Regular,2022-11-07,2492.64,1396.22,24,7021.58,4976.1,2045.48
1413,User1413,DK,VIP,2022-10-20,3561.11,2674.43,25,5869.16,7218.28,-1349.12
1414,User1414,DE,Regular,2023-02-24,7697.13,2960.49,11,2970.52,3521.32,-550.8
1415,User1415,UK,Gold,2023-09-07,411.8,307.59,11,2384.03,3610.93,-1226.9
1416,User1416,PL,Silver,2023-02-15,3635.19,2697.91,24,6341.14,13072.27,-6731.13
1417,User1417,PL,Gold,2023-06-14,3299.05,1909.35,2,447.45,859.23,-411.78
1418,User1418,DK,Regular,2023-09-18,2360.88,1401.39,17,4510.36,4008.16,502.2
1419,User1419,FR,Regular,2024-01-12,7571.36,6284.64,48,11126.28,10539.81,586.47
1420,User1420,IT,VIP,2023-12-08,2857.06,2551.13,45,10730.04,8313.19,2416.85
1421,User1421,NL,Gold,2022-08-20,4626.0,3604.58,30,7402.96,10056.32,-2653.36
1422,User1422,NO,Regular,2023-12-24,1742.57,1499.06,13,2734.6,2162.95,571.65
1423,User1423,IT,Regular,2023-06-10,2465.25,1968.09,9,2238.56,4113.75,-1875.19
1424,User1424,PL,Regular,2023-03-13,7269.31,4744.35,9,1734.83,3206.3,-1471.47
1425,User1425,SE,VIP,2023-01-10,1644.77,1523.29,20,4189.84,5448.18,-1258.34
1426,User1426,PL,Silver,2023-11-15,3620.62,1306.46,24,4791.17,7296.13,-2504.96
1427,User1427,NO,Silver,2022-09-06,3985.89,2944.69,15,3505.99,2947.81,558.18
1428,User1428,IT,VIP,2023-11-15,9018.0,5927.7,42,11408.8,15123.97,-3715.17
1429,User1429,UK,Gold,2022-11-17,5261.77,3139.98,31,7477.02,10341.98,-2864.96
1430,User1430,ES,Gold,2022-08-22,4788.86,4170.33,12,3148.52,3055.43,93.09
1431,User1431,UK,VIP,2024-01-04,7101.06,4999.45,29,6949.88,6043.66,906.22
1432,User1432,SE,VIP,2023-08-18,2773.63,2176.87,14,4597.28,4399.59,197.69
1433,User1433,PL,VIP,2023-04-28,2575.71,1542.68,28,6373.62,7756.9,-1383.28
1434,User1434,NL,Gold,2022-09-09,2696.1,1417.15,50,12889.53,13467.32,-577.79
1435,User1435,FR,VIP,2023-11-14,6851.83,4054.91,7,1098.03,969.35,128.68
1436,User1436,DE,Regular,2022-10-02,9472.07,7181.83,29,6778.22,9372.65,-2594.43
1437,User1437,DK,Regular,2024-01-25,5756.45,5257.3,3,820.68,989.16,-168.48
1438,User1438,UK,Regular,2022-12-29,1802.77,821.31,21,5152.96,9033.02,-3880.06
1439,User1439,UK,Gold,2023-07-04,2015.89,660.81,11,2470.53,2548.81,-78.28
1440,User1440,NO,Silver,2022-08-17,6171.61,4946.01,24,6583.81,5905.09,678.72
1441,User1441,UK,Regular,2023-02-01,920.46,564.52,16,3604.92,5267.31,-1662.39
1442,User1442,DE,Gold,2022-10-06,7033.97,2388.07,44,11712.45,14113.53,-2401.08
1443,User1443,FR,Regular,2023-03-12,5408.35,2638.4,29,7170.88,6757.68,413.2
1444,User1444,NO,Regular,2023-02-26,7669.15,4907.37,31,6860.41,8356.19,-1495.78
1445,User1445,UK,VIP,2022-08-17,9059.15,3253.3,25,6441.54,6366.76,74.78
1446,User1446,UK,Gold,2022-11-12,5600.47,3825.8,39,11850.02,12410.28,-560.26
1447,User1447,SE,VIP,2023-09-08,7664.26,2711.43,33,8747.83,7613.39,1134.44
1448,User1448,FR,Gold,2023-03-17,7139.4,3475.48,20,4934.64,7256.97,-2322.33
1449,User1449,SE,Regular,2024-01-01,7622.64,3686.51,2,806.56,2306.54,-1499.98
1450,User1450,IT,Silver,2022-08-14,2823.98,2565.24,44,11655.29,11130.79,524.5
1451,User1451,IT,Gold,2023-08-22,2335.82,1559.86,50,13224.07,22853.22,-9629.15
1452,User1452,NO,VIP,2022-08-19,9766.16,8669.4,15,2908.34,4723.81,-1815.47
1453,User1453,DE,Silver,2023-03-16,1815.83,884.97,27,6918.9,10376.6,-3457.7
1454,User1454,SE,VIP,2023-05-27,7779.54,4787.99,5,898.48,1548.02,-649.54
1455,User1455,DE,Silver,2022-12-25,9176.99,4769.51,10,2835.61,573.09,2262.52
1456,User1456,FR,Regular,2023-04-17,1428.43,483.87,16,4139.94,3413.46,726.48
1457,User1457,IT,Gold,2023-09-26,4124.75,3450.55,21,6166.37,8866.59,-2700.22
1458,User1458,UK,Gold,2023-08-04,924.92,676.7,26,5460.22,4915.62,544.6
1459,User1459,IT,Silver,2023-06-27,6345.15,5493.49,47,11974.27,12879.18,-904.91
1460,User1460,FR,Silver,2024-02-01,5953.08,5303.28,10,2765.71,1867.55,898.16
1461,User1461,NO,VIP,2023-07-03,997.74,588.32,5,1576.86,544.4,1032.46
1462,User1462,SE,Gold,2023-02-04,2182.43,1745.88,46,12144.95,11664.12,480.83
1463,User1463,IT,Regular,2023-08-26,2315.54,826.63,3,554.11,1384.92,-830.81
1464,User1464,DK,Regular,2022-12-24,4424.82,1665.32,30,7270.67,8595.79,-1325.12
1465,User1465,SE,VIP,2022-12-03,2361.47,1192.05,2,381.45,0.0,381.45
1466,User1466,FR,Regular,2023-12-10,641.11,311.25,9,2039.26,2292.59,-253.33
1467,User1467,FR,Silver,2022-12-20,2613.95,2393.3,43,10737.74,14606.76,-3869.02
1468,User1468,PL,Silver,2023-06-29,1615.06,742.93,24,7225.41,7442.73,-217.32
1469,User1469,DE,Gold,2023-03-21,4215.35,1767.49,15,3947.59,3689.29,258.3
1470,User1470,NO,Silver,2022-12-28,1847.36,1397.64,22,5928.18,9441.48,-3513.3
1471,User1471,IT,VIP,2023-12-24,7147.0,3485.37,31,7147.6,8776.87,-1629.27
1472,User1472,NO,VIP,2023-04-29,2414.27,1428.73,46,11619.01,16682.3,-5063.29
1473,User1473,UK,Gold,2023-11-26,8255.99,6339.74,3,731.75,860.24,-128.49
1474,User1474,SE,Gold,2023-01-24,8840.65,7919.34,3,974.59,3016.61,-2042.02
1475,User1475,NL,Regular,2023-07-19,7269.42,3055.55,4,655.33,0.0,655.33
1476,User1476,IT,VIP,2024-01-06,7864.01,7195.18,44,12389.57,20911.26,-8521.69
1477,User1477,NL,Silver,2022-11-02,7763.37,3106.28,16,3950.57,4095.41,-144.84
1478,User1478,FR,Gold,2023-03-22,3187.37,1476.3,13,2625.28,2829.39,-204.11
1479,User1479,PL,Silver,2023-09-19,1854.86,589.36,45,11695.81,10546.52,1149.29
1480,User1480,ES,Silver,2023-02-07,3887.69,3535.74,19,3991.6,8140.53,-4148.93
1481,User1481,DK,VIP,2023-03-13,937.97,494.41,3,983.98,1485.92,-501.94
1482,User1482,ES,Gold,2024-01-21,9505.95,3874.8,3,940.34,1308.54,-368.2
1483,User1483,UK,Silver,2023-12-26,5478.25,3438.45,34,9287.59,10743.48,-1455.89
1484,User1484,DK,Gold,2024-01-07,2202.03,754.82,19,4712.5,7514.65,-2802.15
1485,User1485,NO,VIP,2024-01-01,8030.39,7097.71,27,7325.51,7585.5,-259.99
1486,User1486,IT,Silver,2023-03-28,1310.93,720.13,43,10766.49,17321.62,-6555.13
1487,User1487,DE,Gold,2023-07-13,8874.16,6176.67,25,5984.16,9337.94,-3353.78
1488,User1488,PL,VIP,2023-10-02,1907.0,749.62,22,5904.18,5771.63,132.55
1489,User1489,UK,Silver,2023-10-23,4418.55,3483.68,18,4509.45,4104.13,405.32
1490,User1490,DK,Silver,2022-08-12,1272.35,1003.79,13,3306.05,2013.73,1292.32
1491,User1491,IT,VIP,2022-10-19,6536.04,2843.8,42,9173.83,8375.19,798.64
1492,User1492,SE,VIP,2023-01-28,4163.23,2769.11,5,1069.45,795.61,273.84
1493,User1493,SE,Regular,2023-08-15,755.58,472.26,21,5741.05,7070.8,-1329.75
1494,User1494,UK,Regular,2023-10-27,1214.22,653.69,21,4772.95,3096.2,1676.75
1495,User1495,UK,Gold,2023-01-17,2848.35,1646.62,30,7884.86,6954.77,930.09
1496,User1496,DK,Silver,2023-12-28,5455.41,4423.08,2,412.83,735.05,-322.22
1497,User1497,FR,VIP,2023-07-15,8711.22,2973.98,6,1774.76,1199.14,575.62
1498,User1498,IT,Silver,2023-05-01,2952.24,2014.24,24,5677.2,3213.83,2463.37
1499,User1499,UK,Silver,2023-03-20,3262.78,1833.39,38,7986.91,6879.01,1107.9
1500,User1500,FR,Gold,2023-02-27,4486.62,2590.28,39,9141.2,14160.36,-5019.16
1501,User1501,DK,Silver,2022-11-15,5542.35,2938.4,45,12491.05,20013.64,-7522.59
1502,User1502,DK,Regular,2023-05-04,3985.82,2723.81,9,2244.73,2820.11,-575.38
1503,User1503,ES,Silver,2022-09-13,2794.11,2626.45,34,8070.57,14215.45,-6144.88
1504,User1504,SE,Silver,2022-12-05,189.4,129.86,37,9596.33,9646.95,-50.62
1505,User1505,DE,Regular,2022-10-25,6934.04,2275.79,44,11945.35,12536.86,-591.51
1506,User1506,DK,Gold,2023-05-23,3487.74,1413.32,24,6034.97,3371.1,2663.87
1507,User1507,ES,VIP,2022-11-07,7083.81,4923.66,6,1258.54,1109.58,148.96
1508,User1508,FR,VIP,2023-08-28,7770.81,7206.92,10,2362.25,3485.92,-1123.67
1509,User1509,FR,VIP,2023-12-30,624.84,484.5,38,10477.5,12040.28,-1562.78
1510,User1510,UK,Gold,2022-09-22,7906.23,4398.38,36,10310.33,16539.91,-6229.58
1511,User1511,PL,Gold,2023-10-01,6323.7,2810.59,23,4874.5,7803.47,-2928.97
1512,User1512,IT,Silver,2023-10-07,2614.12,2312.57,26,5104.91,7302.09,-2197.18
1513,User1513,NL,VIP,2023-05-14,3887.88,3012.37,1,384.29,814.69,-430.4
1514,User1514,NL,VIP,2022-09-25,9269.01,3998.18,42,10431.9,10565.58,-133.68
1515,User1515,SE,Regular,2023-11-18,4796.07,4326.58,25,4872.58,4265.59,606.99
1516,User1516,FR,VIP,2023-11-11,9921.99,6733.31,25,6352.55,5319.83,1032.72
1517,User1517,UK,VIP,2023-08-19,5676.22,2056.39,23,6057.4,3644.36,2413.04
1518,User1518,ES,Silver,2023-05-17,7212.47,3600.12,39,10357.94,12988.03,-2630.09
1519,User1519,NO,Silver,2023-05-23,3805.0,1956.98,18,4792.93,6447.15,-1654.22
1520,User1520,NO,Gold,2023-12-26,3158.2,2479.05,21,5648.84,5995.97,-347.13
1521,User1521,SE,VIP,2023-02-21,5525.98,3124.54,44,9935.76,12806.91,-2871.15
1522,User1522,ES,VIP,2023-03-31,7042.18,4461.68,41,10952.22,14867.54,-3915.32
1523,User1523,NL,Silver,2023-02-27,7844.02,2602.56,23,5765.41,8761.97,-2996.56
1524,User1524,NL,VIP,2023-01-02,3162.68,1681.8,27,6889.18,6247.55,641.63
1525,User1525,SE,Silver,2022-08-27,786.56,576.54,30,7252.45,10129.15,-2876.7
1526,User1526,FR,Gold,2023-04-23,8535.16,4162.84,44,9948.96,11718.44,-1769.48
1527,User1527,IT,VIP,2022-10-07,5216.53,3674.99,4,625.96,2536.91,-1910.95
1528,User1528,UK,Silver,2023-04-26,2938.95,1439.85,8,1910.49,3347.99,-1437.5
1529,User1529,FR,VIP,2023-03-10,9828.31,8995.18,42,9575.3,16711.32,-7136.02
1530,User1530,NL,Silver,2022-12-13,3090.51,1342.9,44,11157.74,13152.71,-1994.97
1531,User1531,NL,Gold,2023-10-13,1032.95,632.17,29,6561.7,6106.81,454.89
1532,User1532,DK,Silver,2022-08-29,1897.73,1304.24,18,3823.2,4822.4,-999.2
1533,User1533,PL,Gold,2023-01-21,2000.42,1025.57,28,6857.49,10738.45,-3880.96
1534,User1534,NO,VIP,2023-04-03,6143.35,3128.19,5,1297.76,1907.89,-610.13
1535,User1535,UK,VIP,2023-08-05,3943.85,3022.54,30,6136.87,7605.81,-1468.94
1536,User1536,DE,VIP,2023-08-02,7151.69,3475.76,37,9038.14,12427.55,-3389.41
1537,User1537,NL,Gold,2024-01-06,5049.39,2585.85,23,5637.72,9550.32,-3912.6
1538,User1538,ES,Regular,2022-12-25,6674.5,5152.98,35,8736.99,13452.37,-4715.38
1539,User1539,SE,Gold,2023-09-06,8516.58,3068.9,47,13642.97,18136.0,-4493.03
1540,User1540,DE,Regular,2022-09-05,8314.88,7888.25,26,6141.98,5764.22,377.76
1541,User1541,UK,VIP,2023-10-10,4749.44,4201.8,43,10416.36,12363.11,-1946.75
1542,User1542,SE,Silver,2023-02-18,183.12,153.77,31,7271.92,6413.95,857.97
1543,User1543,ES,Regular,2022-09-19,3341.21,2093.74,14,3162.34,3546.52,-384.18
1544,User1544,DE,Regular,2023-10-01,2262.87,1800.51,9,2399.47,2613.95,-214.48
1545,User1545,PL,Regular,2023-08-01,8784.99,6186.24,2,774.7,0.0,774.7
1546,User1546,ES,Silver,2023-03-08,872.36,694.14,50,13769.79,16380.97,-2611.18
1547,User1547,SE,VIP,2023-11-25,1031.45,947.48,16,4273.0,3810.6,462.4
1548,User1548,IT,Gold,2024-02-03,7655.64,5552.36,7,2177.86,2289.28,-111.42
1549,User1549,SE,VIP,2022-10-06,868.88,689.34,32,8428.56,14624.56,-6196.0
1550,User1550,IT,Silver,2024-01-01,2405.03,1778.99,46,11233.91,10071.86,1162.05
1551,User1551,DE,Regular,2022-08-21,7607.37,5260.56,38,8447.7,11659.44,-3211.74
1552,User1552,DE,Silver,2023-06-16,700.48,323.96,15,4617.35,5419.95,-802.6
1553,User1553,NO,VIP,2022-11-18,6701.96,4405.21,28,6430.98,8815.11,-2384.13
1554,User1554,SE,VIP,2023-06-11,3159.99,1466.11,37,8378.89,10367.33,-1988.44
1555,User1555,DE,Gold,2023-12-13,8811.8,7167.63,27,6744.15,9979.54,-3235.39
1556,User1556,DE,Silver,2022-08-16,4609.22,2182.17,18,3573.36,4771.74,-1198.38
1557,User1557,IT,Gold,2023-02-05,1369.54,683.94,44,11967.45,13515.4,-1547.95
1558,User1558,SE,Regular,2023-01-16,9063.77,3172.37,1,15.17,0.0,15.17
1559,User1559,DK,Silver,2023-04-04,1258.97,1035.29,40,9878.56,10154.14,-275.58
1560,User1560,FR,Regular,2023-08-11,982.69,734.73,10,1604.86,1053.45,551.41
1561,User1561,DE,Regular,2023-07-03,4419.89,2985.62,25,6719.09,8764.29,-2045.2
1562,User1562,FR,Silver,2023-03-12,1850.87,1396.02,3,1082.72,1351.89,-269.17
1563,User1563,ES,Regular,2023-09-29,8041.37,3326.82,48,13215.14,14127.21,-912.07
1564,User1564,DK,VIP,2022-12-04,1560.41,1279.34,37,9592.67,9819.81,-227.14
1565,User1565,NL,Silver,2023-05-19,2873.49,2174.41,47,13092.63,18101.9,-5009.27
1566,User1566,IT,VIP,2023-04-11,7993.66,2438.61,31,7987.11,4292.02,3695.09
1567,User1567,PL,Gold,2022-10-23,8889.26,6484.38,46,11488.34,10169.74,1318.6
1568,User1568,PL,Gold,2022-11-12,8434.91,5638.68,10,2457.08,3140.12,-683.04
1569,User1569,PL,Regular,2022-09-26,8152.06,6304.86,28,7490.15,4841.76,2648.39
1570,User1570,DE,Silver,2023-01-04,6679.38,5933.78,11,2043.54,4053.28,-2009.74
1571,User1571,DK,Gold,2023-02-26,2866.3,1975.42,32,7531.22,9664.52,-2133.3
1572,User1572,SE,Silver,2023-01-13,5420.97,3591.7,44,11393.83,7054.71,4339.12
1573,User1573,NL,Regular,2023-08-03,6406.29,3456.66,27,8106.34,10663.38,-2557.04
1574,User1574,IT,Gold,2023-03-01,5192.51,3773.65,44,11680.51,14437.04,-2756.53
1575,User1575,ES,Regular,2023-05-06,6178.15,4935.94,25,5763.69,9293.86,-3530.17
1576,User1576,SE,Gold,2023-08-01,6813.49,5429.24,24,5486.72,6841.61,-1354.89
1577,User1577,NL,VIP,2024-01-12,3394.17,1189.31,48,12022.85,11196.12,826.73
1578,User1578,PL,Silver,2023-02-26,4172.17,3482.3,48,10383.51,13989.73,-3606.22
1579,User1579,SE,Regular,2023-04-20,1559.38,1158.71,21,5600.73,10420.97,-4820.24
1580,User1580,SE,Silver,2023-03-17,149.13,75.98,28,5723.02,3954.81,1768.21
1581,User1581,ES,Regular,2023-07-18,5955.43,2044.15,42,11870.1,17585.14,-5715.04
1582,User1582,PL,Gold,2023-10-12,8340.47,4079.82,17,3658.18,4684.88,-1026.7
1583,User1583,SE,VIP,2022-12-14,8958.48,4984.45,50,12097.03,9228.49,2868.54
1584,User1584,NO,VIP,2022-11-02,7491.64,2615.96,6,1406.68,2054.16,-647.48
1585,User1585,SE,Regular,2023-12-02,2912.32,2330.36,35,8185.13,11444.67,-3259.54
1586,User1586,SE,VIP,2022-08-17,9558.78,6719.6,14,3474.28,3726.71,-252.43
1587,User1587,DK,Silver,2023-01-24,1396.03,501.29,45,12629.34,8876.18,3753.16
1588,User1588,UK,VIP,2024-01-28,3782.7,2078.37,30,7258.53,10163.15,-2904.62
1589,User1589,ES,Silver,2023-11-25,5657.73,2910.44,35,9124.66,8058.16,1066.5
1590,User1590,UK,Silver,2022-11-04,7956.13,4933.42,9,2972.31,3387.34,-415.03
1591,User1591,UK,Regular,2024-01-02,5510.62,3526.57,9,2283.52,3146.34,-862.82
1592,User1592,SE,VIP,2023-07-06,2037.33,1187.8,24,4149.96,6488.31,-2338.35
1593,User1593,IT,VIP,2023-11-17,2762.61,1253.52,6,1856.51,671.23,1185.28
1594,User1594,NO,Silver,2024-01-26,3419.92,2297.51,9,2098.55,1884.95,213.6
1595,User1595,FR,Gold,2023-06-01,3781.81,2617.57,47,11856.91,17006.53,-5149.62
1596,User1596,IT,Regular,2023-06-16,4313.12,2306.97,26,6989.9,6649.52,340.38
1597,User1597,ES,Gold,2022-11-27,2665.52,2391.45,5,1293.78,0.0,1293.78
1598,User1598,DK,Gold,2023-09-28,9879.13,5625.63,15,3967.92,5622.31,-1654.39
1599,User1599,FR,Silver,2023-01-14,7469.37,3097.22,31,10199.09,15415.32,-5216.23
1600,User1600,PL,Gold,2024-01-23,9389.12,6752.18,24,6223.92,4345.14,1878.78
1601,User1601,FR,Regular,2023-07-03,8544.16,6462.71,38,9236.9,6582.6,2654.3
1602,User1602,IT,Silver,2023-06-14,5326.38,3444.79,36,9563.52,13743.4,-4179.88
1603,User1603,NO,Gold,2023-05-20,8913.5,7822.74,40,11527.31,14890.36,-3363.05
1604,User1604,DE,Gold,2022-12-07,6413.66,4613.03,20,6505.4,11537.32,-5031.92
1605,User1605,ES,VIP,2024-01-01,6825.75,6367.62,40,9243.07,12034.09,-2791.02
1606,User1606,UK,Regular,2023-01-01,8399.58,3412.2,10,2758.04,1204.27,1553.77
1607,User1607,UK,VIP,2023-04-23,3909.76,2869.47,21,4427.96,6909.54,-2481.58
1608,User1608,ES,Regular,2023-03-29,7628.15,6815.28,27,6841.15,7961.28,-1120.13
1609,User1609,NL,Regular,2022-10-29,5757.92,5151.03,4,1151.4,996.76,154.64
1610,User1610,ES,Gold,2024-01-13,1073.99,573.96,16,3639.52,4283.33,-643.81
1611,User1611,NO,VIP,2023-09-17,1759.41,1507.28,6,1705.03,0.0,1705.03
1612,User1612,NL,Regular,2022-11-29,4086.46,3641.8,30,7098.69,11593.77,-4495.08
1613,User1613,NL,Regular,2023-06-03,8684.52,6123.97,14,4407.02,5349.05,-942.03
1614,User1614,UK,Regular,2023-08-15,6263.46,4839.74,47,11011.92,14080.84,-3068.92
1615,User1615,UK,Regular,2023-12-30,313.17,211.63,46,10297.37,11734.71,-1437.34
1616,User1616,NO,Regular,2023-12-04,4674.39,1573.97,29,7449.18,10749.12,-3299.94
1617,User1617,IT,Gold,2023-08-08,1897.73,949.88,4,1423.65,1341.22,82.43
1618,User1618,UK,Silver,2023-08-06,2963.53,2692.52,9,2446.33,1770.51,675.82
1619,User1619,NL,Silver,2023-07-26,1515.44,1192.22,4,1260.21,3935.09,-2674.88
1620,User1620,SE,Silver,2023-01-23,3888.04,1381.88,14,3801.61,5165.25,-1363.64
1621,User1621,UK,Regular,2023-09-30,1239.11,972.88,38,10821.94,11730.87,-908.93
1622,User1622,SE,Silver,2023-09-05,2413.52,2017.33,50,12830.49,15164.83,-2334.34
1623,User1623,DK,Gold,2023-08-10,6734.1,6204.28,13,3210.76,3227.68,-16.92
1624,User1624,IT,VIP,2023-06-20,9714.11,8810.77,17,4228.15,7869.63,-3641.48
1625,User1625,SE,Regular,2023-12-10,5514.02,2184.72,7,1617.59,1345.1,272.49
1626,User1626,PL,VIP,2023-05-27,5173.25,3983.38,13,2746.12,1720.97,1025.15
1627,User1627,UK,Gold,2023-08-03,8795.72,6662.58,15,3773.82,3499.66,274.16
1628,User1628,DK,Silver,2023-03-16,4576.06,4111.23,46,10847.31,12135.74,-1288.43
1629,User1629,IT,Regular,2022-12-21,8548.25,5927.33,50,14808.73,21385.69,-6576.96
1630,User1630,PL,Regular,2022-12-06,4465.54,2857.17,33,8124.84,9783.04,-1658.2
1631,User1631,DK,Silver,2022-10-25,8142.01,4796.64,48,12864.55,16373.86,-3509.31
1632,User1632,IT,VIP,2023-02-11,2728.02,1220.33,45,12792.36,13178.85,-386.49
1633,User1633,PL,Gold,2024-01-12,4412.32,1543.01,47,12509.49,17431.08,-4921.59
1634,User1634,PL,Silver,2023-03-10,3970.46,2957.47,33,8229.45,5757.58,2471.87
1635,User1635,NL,Silver,2023-07-03,7031.29,6365.44,49,11799.53,14122.88,-2323.35
1636,User1636,ES,VIP,2022-11-16,9565.79,6596.64,19,5127.11,5741.17,-614.06
1637,User1637,DK,Gold,2023-03-30,9292.13,2918.8,37,8590.73,10899.46,-2308.73
1638,User1638,NO,Gold,2024-02-04,2178.68,1641.97,27,6817.78,9251.03,-2433.25
1639,User1639,DK,Regular,2023-08-13,8319.64,7327.31,48,13014.04,14331.36,-1317.32
1640,User1640,IT,Regular,2023-05-21,3803.52,2016.47,37,8332.25,10424.22,-2091.97
1641,User1641,SE,Regular,2022-08-21,9112.76,8579.06,33,6977.42,12049.67,-5072.25
1642,User1642,NO,Regular,2023-02-06,8965.12,5487.81,14,3073.04,6232.09,-3159.05
1643,User1643,NL,VIP,2023-07-27,9731.9,6829.71,26,7442.03,10393.38,-2951.35
1644,User1644,FR,Silver,2022-10-30,897.12,426.07,35,10088.65,15091.4,-5002.75
1645,User1645,IT,VIP,2023-06-14,8481.94,7340.28,2,307.48,1055.22,-747.74
1646,User1646,IT,Silver,2023-03-05,7896.83,4296.65,14,3805.13,4339.88,-534.75
1647,User1647,SE,Regular,2022-11-18,160.6,78.23,7,1730.12,2176.1,-445.98
